unix;characteristic;data
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07de852300044b2266e8428054c2014701390300000000000080204a64c2a09b6f3d33f33fbecda8573f66aa053f0080dbc633f33fbecda8573f66aa053fbb011b02c2021a0285016005010c020c30000000000000015a40b85e
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e3852300094b2266282a8054c2014801190300000000000080209868c40007d63bae0f80beaee34c3f7115113f0000bcc5ae0f80beaee34c3f7115113fbb011b02bf021a0287016005010c020c3000000000000001ef09f931
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07df852300054b2266f83d8054c2014801180300000000000080209668c30094763c1fa568be66ae523f2960093f0000d4c51fa568be66ae523f2960093fbb011b02c2021b0285016005010c020c3000000000000001e83a5ce7
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e48523000a4b226630258054c2014801590300000000000080204c60cf004ff53be16a80be0adf4c3fcd90113f0000d146e16a80be0adf4c3fcd90113fbb011b02bf02190287016005010c020c3000000000000001a4b6a614
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e58523000b4b226640208054c201490145030000000000000020e668ff0025c13b485181be85bb4c3f71e5113f0000aec6485181be85bb4c3f71e5113fbb011b02be02190287016005010c020c300000000000000112c29fdb
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e0852300064b226600398054c201480131030000000000008020e463e780e8283c484176be14be4d3f66fe0e3f00000000484176be14be4d3f66fe0e3fbb011b02c3021a0285016005010c020c3000000000000001e2a805c2
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e68523000c4b2266481b8054c201490161030000000000000020f964ff006fec3b140682be9a714c3fd75f123f0000e044140682be9a714c3fd75f123fbb011b02c0021a0287016005010c020c3000000000000001e2178ca6
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e78523000d4b226658168054c201490161030000000000000020c56fff00cf233cf6b881be148e4c3fae7f123f00009e46f6b881be148e4c3fae7f123fbb011b02bf021b0287016005010c020c3000000000000001a8aa9491
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e1852300074b226610348054c20148013c030000000000008020fd66e38068063c14be79be0a6f4c3f8fd2103f0000000014be79be0a6f4c3f8fd2103fbb011b02c2021a0285016005010c020c3000000000000001ce307fb1
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2400fa30b903000f4b2266783a140002c3030000f91000000101240404000800000000dc1eb407
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2c005230ba3f000f4b2266803a1c0001fafce312f910ac013600af07de0324040400080000003400000000b6900bc1
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e2852300084b2266182f8054c20148020a03f002000000000020c269ff00a9c33bb87e7ebef63c4d3f14b60f3f00000000b87e7ebef63c4d3f14b60f3fbb011b02c0021a0287016005010c020c3000000000000001ddbd35ec
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bb0200164b226668673400015837373831385f4d414e414745523a205643484720706f7765722072656d6f7665640a2020392c2031353431393036323433000b564192
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e3852300094b2266282a8054c2014801190300000000000080209868c40007d63bae0f80beaee34c3f7115113f0000bcc5ae0f80beaee34c3f7115113fbb011b02bf021a0287016005010c020c3000000000000001ef09f931
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bc0200164b226670673400013a2053555045525649534f523a20534f43207265706f72743a2039362e33390a2020392c20313534313930363234343a204600a885c354
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e88523000e4b226660118054c20149013f0300000000000080209869ff00b8f53b14fe81be85774c3ff6f4123f0000144614fe81be85774c3ff6f4123fbb011b02bf021a0287016005010c020c3000000000000001daa3574d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e48523000a4b226630258054c2014801590300000000000080204c60cf004ff53be16a80be0adf4c3fcd90113f0000d146e16a80be0adf4c3fcd90113fbb011b02bf02190287016005010c020c3000000000000001a4b6a614
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e98523000f4b2266700c8054b80148024e037a030000000000204c6aff00c2e73b71d582be5c574c3f1ff9123f0000de4671d582be5c574c3f1ff9123fbb011b02c0021a0287016005010c020c30000000000000013de9d490
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ea852300104b226680078054b8014801a8030000000000000020e664ff0007f53be18282be00784c3ff61c133f00000000e18282be00784c3ff61c133fbb011b02be02190287016005010c020c3000000000000001dd81aa1d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e58523000b4b226640208054c201490145030000000000000020e668ff0025c13b485181be85bb4c3f71e5113f0000aec6485181be85bb4c3f71e5113fbb011b02be02190287016005010c020c300000000000000112c29fdb
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07eb852300114b226688028054b801470168030000000000000020fb60ff00a7073c48e982be0a6b4c3fae13133f0000000048e982be0a6b4c3fae13133fbb011b02bf021a0287016005010c020c3000000000000001e98fe936
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e68523000c4b2266481b8054c201490161030000000000000020f964ff006fec3b140682be9a714c3fd75f123f0000e044140682be9a714c3fd75f123fbb011b02c0021a0287016005010c020c3000000000000001e2178ca6
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e78523000d4b226658168054c201490161030000000000000020c56fff00cf233cf6b881be148e4c3fae7f123f00009e46f6b881be148e4c3fae7f123fbb011b02bf021b0287016005010c020c3000000000000001a8aa9491
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2400fa30b903000f4b2266783a140002c3030000f91000000101240404000800000000dc1eb407
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2c005230ba3f000f4b2266803a1c0001fafce312f910ac013600af07de0324040400080000003400000000b6900bc1
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bb0200164b226668673400015837373831385f4d414e414745523a205643484720706f7765722072656d6f7665640a2020392c2031353431393036323433000b564192
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bc0200164b226670673400013a2053555045525649534f523a20534f43207265706f72743a2039362e33390a2020392c20313534313930363234343a204600a885c354
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e88523000e4b226660118054c20149013f0300000000000080209869ff00b8f53b14fe81be85774c3ff6f4123f0000144614fe81be85774c3ff6f4123fbb011b02bf021a0287016005010c020c3000000000000001daa3574d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07e98523000f4b2266700c8054b80148024e037a030000000000204c6aff00c2e73b71d582be5c574c3f1ff9123f0000de4671d582be5c574c3f1ff9123fbb011b02c0021a0287016005010c020c30000000000000013de9d490
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ea852300104b226680078054b8014801a8030000000000000020e664ff0007f53be18282be00784c3ff61c133f00000000e18282be00784c3ff61c133fbb011b02be02190287016005010c020c3000000000000001dd81aa1d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ec852300114b2266987d8054b80147017d030000000000000020c262ff00c2f43b1fa583be71714c3ff664133f000000001fa583be71714c3ff664133fbb011b02c0021a0287016005010c020c3000000000000001fdc5ea55
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07eb852300114b226688028054b801470168030000000000000020fb60ff00a7073c48e982be0a6b4c3fae13133f0000000048e982be0a6b4c3fae13133fbb011b02bf021a0287016005010c020c3000000000000001e98fe936
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ed852300124b2266a0788054ae014601ab0300000000000000204a69ff009e1e3cc31d83be337f4c3f1f5d133f0000e044c31d83be337f4c3f1f5d133fbb011b02c0021a0287016005010c020c3000000000000001e3f3a4b3
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ec852300114b2266987d8054b80147017d030000000000000020c262ff00c2f43b1fa583be71714c3ff664133f000000001fa583be71714c3ff664133fbb011b02c0021a0287016005010c020c3000000000000001fdc5ea55
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ee852300134b2266b0738054ae01460171030000000000000020966cff0081063cb88e83becd644c3f33c7133f0000b2c6b88e83becd644c3f33c7133fbb011b02c0021a0287016005010c020c3000000000000001f70479c9
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ed852300124b2266a0788054ae014601ab0300000000000000204a69ff009e1e3cc31d83be337f4c3f1f5d133f0000e044c31d83be337f4c3f1f5d133fbb011b02c0021a0287016005010c020c3000000000000001e3f3a4b3
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ef852300144b2266b86e8054ae01450179030000000000000020e063ff00a5e43b853384be52104c3fa428143f000078c6853384be52104c3fa428143fbb011b02c1021a0287016005010c020c3000000000000001eb038581
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ee852300134b2266b0738054ae01460171030000000000000020966cff0081063cb88e83becd644c3f33c7133f0000b2c6b88e83becd644c3f33c7133fbb011b02c0021a0287016005010c020c3000000000000001f70479c9
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ef852300144b2266b86e8054ae01450179030000000000000020e063ff00a5e43b853384be52104c3fa428143f000078c6853384be52104c3fa428143fbb011b02c1021a0287016005010c020c3000000000000001eb038581
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f0852300154b2266c8698054ae0145019f030000000000000020f96aff0052d73b718d83be5c4b4c3f8fda133f0000c4c6718d83be5c4b4c3f8fda133fbb011b02c0021a0287016005010c020c30000000000000017e2b4730
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f0852300154b2266c8698054ae0145019f030000000000000020f96aff0052d73b718d83be5c4b4c3f8fda133f0000c4c6718d83be5c4b4c3f8fda133fbb011b02c0021a0287016005010c020c30000000000000017e2b4730
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f1852300164b2266d0648054ae01440158030000000000000020b460ff8031393cb8e683be29c04c3f8f3a133f0000fec6b8e683be29c04c3f8f3a133fbb011b02c1021a0287016005010c020c3000000000000001ddadc1d9
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f2852300174b2266e05f8054ae014401730300000000000000204967ff80ec153ca4e883be0a634c3fb8ce133f0000b6c6a4e883be0a634c3fb8ce133fbb011b02c1021b0287016005010c020c3000000000000001e31c71d1
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f1852300164b2266d0648054ae01440158030000000000000020b460ff8031393cb8e683be29c04c3f8f3a133f0000fec6b8e683be29c04c3f8f3a133fbb011b02c1021a0287016005010c020c3000000000000001ddadc1d9
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f3852300184b2266e85a8054ae0143016a0300000000000000209265ff00d3453cb84683beec514c3ff60c143f0000a446b84683beec514c3ff60c143fbb011b02c0021a0287016005010c020c3000000000000001956f1340
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f4852300194b2266f8558054ae01430241032903000000000020d963ff00f6d63bd7cb83bec3854c3f52e4133f00004646d7cb83bec3854c3f52e4133fbb011b02c1021b0287016005010c020c300000000000000173fbd102
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f2852300174b2266e05f8054ae014401730300000000000000204967ff80ec153ca4e883be0a634c3fb8ce133f0000b6c6a4e883be0a634c3fb8ce133fbb011b02c1021b0287016005010c020c3000000000000001e31c71d1
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f3852300184b2266e85a8054ae0143016a0300000000000000209265ff00d3453cb84683beec514c3ff60c143f0000a446b84683beec514c3ff60c143fbb011b02c0021a0287016005010c020c3000000000000001956f1340
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f58523001a4b226600518054ae01430141030000000000000020fb63ff0086c43b7b6c84be7b404c3f1f2d143f00009cc57b6c84be7b404c3f1f2d143fbb011b02c2021b0287016005010c020c300000000000000154a8212c
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f4852300194b2266f8558054ae01430241032903000000000020d963ff00f6d63bd7cb83bec3854c3f52e4133f00004646d7cb83bec3854c3f52e4133fbb011b02c1021b0287016005010c020c300000000000000173fbd102
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f68523001b4b2266104c8054ae0144016c030000000000000020d465ff00c0fd3b8f3284be713d4c3f5c3b143f000034c68f3284be713d4c3f5c3b143fbb011b02c1021b0287016005010c020c30000000000000013c3bc4b8
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f78523001c4b226618478054ae0144014e0300000000000000209160ff00b8d43b52b884be7b304c3fa494143f000020c552b884be7b304c3fa494143fbb011b02c1021b0285016005010c020c3000000000000001401032aa
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f88523001d4b226628428054ae01450171030000000000000020486eff00edb33b8f1285be851b4c3f8f9e143f0000f4c68f1285be851b4c3f8f9e143fbb011b02c1021a0285016005010c020c3000000000000001306303a2
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f58523001a4b226600518054ae01430141030000000000000020fb63ff0086c43b7b6c84be7b404c3f1f2d143f00009cc57b6c84be7b404c3f1f2d143fbb011b02c2021b0287016005010c020c300000000000000154a8212c
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f98523001e4b2266303d8054ae01450176030000000000000020d96eff0022113cec9184be853f4c3fb892143f000080c6ec9184be853f4c3fb892143fbb011b02c1021a0285016005010c020c300000000000000157f82c43
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f68523001b4b2266104c8054ae0144016c030000000000000020d465ff00c0fd3b8f3284be713d4c3f5c3b143f000034c68f3284be713d4c3f5c3b143fbb011b02c1021b0287016005010c020c30000000000000013c3bc4b8
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fa8523001f4b226640388054a401450179030000000000000020fb65ff0086eb3baef784be5c034c3f9acd143f000090c6aef784be5c034c3f9acd143fbb011b02c1021a0285016005010c020c3000000000000001abf7c40f
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f78523001c4b226618478054ae0144014e0300000000000000209160ff00b8d43b52b884be7b304c3fa494143f000020c552b884be7b304c3fa494143fbb011b02c1021b0285016005010c020c3000000000000001401032aa
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fb852300204b226648338054a401450172030000000000000020e161ff0021fb3b52d084be9aed4b3fc309153f000098c552d084be9aed4b3fc309153fbb011b02c2021c0285016005010c020c30000000000000011678043d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f88523001d4b226628428054ae01450171030000000000000020486eff00edb33b8f1285be851b4c3f8f9e143f0000f4c68f1285be851b4c3f8f9e143fbb011b02c1021a0285016005010c020c3000000000000001306303a2
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bd02002a4b2266600434000155454c204741554745204150493a20436f756c6f6d6220636f756e742072656365697665643a20307830303965200a2020390070dc0704
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07f98523001e4b2266303d8054ae01450176030000000000000020d96eff0022113cec9184be853f4c3fb892143f000080c6ec9184be853f4c3fb892143fbb011b02c1021a0285016005010c020c300000000000000157f82c43
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32be02002a4b226668043400012c20313534313932363833363a2064656275676d656e753a20556e676174696e6720736c656570206d6f64652c2062757420004429f8fa
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fa8523001f4b226640388054a401450179030000000000000020fb65ff0086eb3baef784be5c034c3f9acd143f000090c6aef784be5c034c3f9acd143fbb011b02c1021a0285016005010c020c3000000000000001abf7c40f
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bf02002a4b2266680434000170726f636573736f72206e6f74206f6b20746f2064656570736c6565700a2020392c20313534313932383036343a2052554700178923e7
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fb852300204b226648338054a401450172030000000000000020e161ff0021fb3b52d084be9aed4b3fc309153f000098c552d084be9aed4b3fc309153fbb011b02c2021c0285016005010c020c30000000000000011678043d
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c002002a4b226668043400013a2041637469766174696e67205541525431205175696574204d6f64650a2020392c20313534313932383231353a204d4158000bf70c88
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bd02002a4b2266600434000155454c204741554745204150493a20436f756c6f6d6220636f756e742072656365697665643a20307830303965200a2020390070dc0704
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c102002a4b2266700434000137373831385f4d414e414745523a205643484720706f776572206170706c6965640a2020392c20313534313932383739363a00e81ad782
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32be02002a4b226668043400012c20313534313932363833363a2064656275676d656e753a20556e676174696e6720736c656570206d6f64652c2062757420004429f8fa
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c202002a4b226670043400012064656275676d656e753a2053757370656e64696e6720736c656570206d6f646520666f72203330207365636f6e64730a2000c70c192c
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32bf02002a4b2266680434000170726f636573736f72206e6f74206f6b20746f2064656570736c6565700a2020392c20313534313932383036343a2052554700178923e7
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c002002a4b226668043400013a2041637469766174696e67205541525431205175696574204d6f64650a2020392c20313534313932383231353a204d4158000bf70c88
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c102002a4b2266700434000137373831385f4d414e414745523a205643484720706f776572206170706c6965640a2020392c20313534313932383739363a00e81ad782
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c202002a4b226670043400012064656275676d656e753a2053757370656e64696e6720736c656570206d6f646520666f72203330207365636f6e64730a2000c70c192c
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c302002a4b2266700434000120392c20313534313932383830343a205255473a2042504b206669656c64206f6e0a5830352c31332c33322c362c3443374400390d0388
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa44000f32c302002a4b2266700434000120392c20313534313932383830343a205255473a2042504b206669656c64206f6e0a5830352c31332c33322c362c3443374400390d0388
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fc852300214b2266582e8054a4014501790300000000000000209164ff00fcdf3be1ba84be52f44b3f1f15153f00000846e1ba84be52f44b3f1f15153fbb011b02c1021b0285016005010c020c3000000000000001673ee607
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fc852300214b2266582e8054a4014501790300000000000000209164ff00fcdf3be1ba84be52f44b3f1f15153f00000846e1ba84be52f44b3f1f15153fbb011b02c1021b0285016005010c020c3000000000000001673ee607
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fd852300224b226660298054a4014501770300000000000000204868ff00b0e43b52f084be3dde4b3f3347153f0000f4c652f084be3dde4b3f3347153fbb011b02c1021b0285016005010c020c3000000000000001320b51c6
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fd852300224b226660298054a4014501770300000000000000204868ff00b0e43b52f084be3dde4b3f3347153f0000f4c652f084be3dde4b3f3347153fbb011b02c1021b0285016005010c020c3000000000000001320b51c6
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fe852300234b226670248054a40144024e037003000000000020d96bff0065c93b002885be14be4b3f7b5c153f00000446002885be14be4b3f7b5c153fbb011b02c1021a0285016005010c020c3000000000000001bec40d44
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07fe852300234b226670248054a40144024e037003000000000020d96bff0065c93b002885be14be4b3f7b5c153f00000446002885be14be4b3f7b5c153fbb011b02c1021a0285016005010c020c3000000000000001bec40d44
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ff852300244b2266781f8054a40144016b030000000000000000f861ff0061f93b8fca84be29c84b3f2964153f000080c48fca84be29c84b3f2964153fbb011b02c3021c0285016005010c020c30000000000000013c999469
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07ff852300244b2266781f8054a40144016b030000000000000000f861ff0061f93b8fca84be29c84b3f2964153f000080c48fca84be29c84b3f2964153fbb011b02c3021c0285016005010c020c30000000000000013c999469
1713523682;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0700862300254b2266881a8054a401440149030000000000000000e467ff002bda3b7b0c85beaebb4b3f3d72153f0000a0c67b0c85beaebb4b3f3d72153fbb011b02c2021b0285016005010c020c300000000000000162c64032
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0700862300254b2266881a8054a401440149030000000000000000e467ff002bda3b7b0c85beaebb4b3f3d72153f0000a0c67b0c85beaebb4b3f3d72153fbb011b02c2021b0285016005010c020c300000000000000162c64032
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0701862300264b226690158054a4014401620300000000000000009166ff00eef73be17a85bef6cc4b3f332f153f00000000e17a85bef6cc4b3f332f153fbb011b02c5021c0282016005010c020c3000000000000001c68b74ea
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0701862300264b226690158054a4014401620300000000000000009166ff00eef73be17a85bef6cc4b3f332f153f00000000e17a85bef6cc4b3f332f153fbb011b02c5021c0282016005010c020c3000000000000001c68b74ea
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0702862300274b2266a0108054a40144016b030000000000000000486aff0096ec3b3d5a84bea4fc4b3f7135133f000000003d5a84bea4fc4b3f7135133fbb011b02c7021c0282016005010c020c30000000000000013bb57ab3
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0703862300284b2266a80b8054a401440156030000000000000000d968ff008bc93b8f2a83bef6d04f3fa4f00c3f000000008f2a83bef6d04f3fa4f00c3fbb011b02c7021d0282016005010c020c30000000000000017822c13c
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0702862300274b2266a0108054a40144016b030000000000000000486aff0096ec3b3d5a84bea4fc4b3f7135133f000000003d5a84bea4fc4b3f7135133fbb011b02c7021c0282016005010c020c30000000000000013bb57ab3
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0704862300294b2266b8068054a401450147030000000000000000f761ff007dc53b8fe282bec39d4f3f71990c3f000090c58fe282bec39d4f3f71990c3fbb011b02c7021c0282016005010c020c3000000000000001de0594cc
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07058623002a4b2266c0018054a40145013c030000000000000000e469ff002dd13bf60884be8fee4c3f33c7103f0000d4c6f60884be8fee4c3f33c7103fbb011b02c8021d0282016005010c020c30000000000000016ae64ac7
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0703862300284b2266a80b8054a401440156030000000000000000d968ff008bc93b8f2a83bef6d04f3fa4f00c3f000000008f2a83bef6d04f3fa4f00c3fbb011b02c7021d0282016005010c020c30000000000000017822c13c
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa1c00ab314102e14b2266083d350000003ca3010001000000000000ee7d8c51
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c0704862300294b2266b8068054a401450147030000000000000000f761ff007dc53b8fe282bec39d4f3f71990c3f000090c58fe282bec39d4f3f71990c3fbb011b02c7021c0282016005010c020c3000000000000001de0594cc
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07058623002a4b2266c0018054a40145013c030000000000000000e469ff002dd13bf60884be8fee4c3f33c7103f0000d4c6f60884be8fee4c3f33c7103fbb011b02c8021d0282016005010c020c30000000000000016ae64ac7
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa1c00ab314102e14b2266083d350000003ca3010001000000000000ee7d8c51
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2c0052314301e14b22664054060000001000000002000000290000000f0000000300000000000000080000cf46e23c
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa2c0052314301e14b22664054060000001000000002000000290000000f0000000300000000000000080000cf46e23c
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07068623002a4b2266d07c8054a40145022f033803000000000000906eff80a9073cb82684be004c4c3ff694113f0000eac6b82684be004c4c3ff694113fbb011b02c8021c0282016005010c020c3000000000000001d283ca67
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07068623002a4b2266d07c8054a40145022f033803000000000000906eff80a9073cb82684be004c4c3ff694113f0000eac6b82684be004c4c3ff694113fbb011b02c8021c0282016005010c020c3000000000000001d283ca67
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07078623002b4b2266d8778054ae014501570300000000000000004860ff0046f33b0a8784bef6c84b3faec3113f0000fa460a8784bef6c84b3faec3113fbb011b02c7021c0282016005010c020c300000000000000145139504
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07078623002b4b2266d8778054ae014501570300000000000000004860ff0046f33b0a8784bef6c84b3faec3113f0000fa460a8784bef6c84b3faec3113fbb011b02c7021c0282016005010c020c300000000000000145139504
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07088623002c4b2266e8728054ae01460152030000000000000000d960ff0061e23be15a84beb82a4c3f0a1b113f00003446e15a84beb82a4c3f0a1b113fbb011b02c6021d0282016005010c020c30000000000000018fd5ca44
1713523683;61080005-8d6d-82b8-614a-1c8cb0f8dcc6;aa5c00f02f0c07098623002d4b2266f06d8054ae01460138030000000000000000f769ff0060c93b0abf84beb83a4c3fe106113f000080400abf84beb83a4c3fe106113fbb011b02c5021c0282016005010c020c30000000000000016550750b
